ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal,lat,lng
42621,Dennis Allan Green,M,25.0,178.0,79.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Bronze,-37.8142,144.9631
47696,"John Malcolm ""Jon"" Henricks",M,21.0,182.0,78.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,Gold,-37.8142,144.9631
47696,"John Malcolm ""Jon"" Henricks",M,21.0,182.0,78.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,-37.8142,144.9631
49218,"Hector Dennis ""Hec"" Hogan",M,25.0,170.0,65.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,Bronze,-37.8142,144.9631
50367,Walter Neville Howell,M,26.0,192.0,84.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze,-37.8142,144.9631
66358,John Michael Landy,M,26.0,182.0,69.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 1,500 metres",Bronze,-37.8142,144.9631
67308,Allan Cleave Evan Lawrence,M,26.0,171.0,61.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 10,000 metres",Bronze,-37.8142,144.9631
67589,David Francis Lean,M,21.0,182.0,65.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,-37.8142,144.9631
76406,Marlene Judith Mathews-Willard (-O'Shea),F,22.0,170.0,64.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 100 metres,Bronze,-37.8142,144.9631
76406,Marlene Judith Mathews-Willard (-O'Shea),F,22.0,170.0,64.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 200 metres,Bronze,-37.8142,144.9631
81308,John James Monckton,M,18.0,192.0,83.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Backstroke,Silver,-37.8142,144.9631
82042,Sandra Anne Morgan (-Beavis),F,14.0,167.0,67.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,-37.8142,144.9631
96302,Charles Michael Porter,M,20.0,193.0,74.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's High Jump,Silver,-37.8142,144.9631
102563,Iain Murray Rose,M,17.0,185.0,80.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,-37.8142,144.9631
62544,"Jnis ""John"" Konrads",M,18.0,179.0,84.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 400 metres Freestyle,Bronze,-26.5733,148.7869
62544,"Jnis ""John"" Konrads",M,18.0,179.0,84.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,-26.5733,148.7869
62544,"Jnis ""John"" Konrads",M,18.0,179.0,84.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,-26.5733,148.7869
15340,"Sandra Anne ""Sandy"" Brondello",F,32.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,-33.8678,151.21
15540,"Joanne ""Jo"" Brown (-Alchin)",F,28.0,174.0,72.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
16424,Darren Bundock,M,29.0,180.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Silver,-33.8678,151.21
16547,Simon Peter Burgess,M,33.0,178.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,-33.8678,151.21
16603,"Daniel ""Dan"" Burke",M,26.0,193.0,93.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver,-33.8678,151.21
16696,Lauren Chantel Burns (-Muller),F,26.0,165.0,49.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold,-33.8678,151.21
17494,Ashley John Callus,M,21.0,188.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,-33.8678,151.21
17510,Dyana Jane Calub,F,24.0,175.0,69.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,-33.8678,151.21
18974,Naomi Sandra Castle,F,26.0,180.0,72.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,-33.8678,151.21
22457,"Daniel James ""Danny"" Collins",M,29.0,190.0,100.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver,-33.8678,151.21
22591,Adam David Commens,M,24.0,166.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
25647,Stephen John Davies,M,31.0,174.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
28172,Michael Constantine Diamond (Diamondopoulous-),M,28.0,174.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,Gold,-33.8678,151.21
28429,Kerry Dienelt,F,31.0,174.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
28530,Damon Laurance Diletti,M,29.0,178.0,86.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
29071,"Benjamin Philip ""Ben"" Dodwell",M,28.0,200.0,98.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze,-33.8678,151.21
29965,Lachlan George Dreher,M,33.0,175.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
30426,Jason Paul Duff,M,27.0,184.0,78.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
30918,Phillip Peter Dutton,M,37.0,168.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,-33.8678,151.21
31165,Sean Patrick Eadie,M,31.0,183.0,98.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Bronze,-33.8678,151.21
31370,Peta Louise Edebone,F,31.0,176.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
31473,Anthony John Edwards,M,27.0,183.0,72.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,-33.8678,151.21
32226,Troy Elder,M,22.0,180.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
15301,Michelle Kathleen Brogan-Griffiths,F,27.0,186.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,-33.8678,151.21
14946,Michael Gene Brennan,M,24.0,182.0,79.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
14327,Carla Maree Boyd (Porter-),F,24.0,185.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,-33.8678,151.21
13401,Katrin Borchert,F,31.0,178.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze,-33.8678,151.21
66978,Rosemary Lassig (-Lluka),F,19.0,165.0,63.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,-26.5733,148.7869
67240,Neale John Lavis,M,30.0,171.0,73.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Silver,-26.5733,148.7869
67240,Neale John Lavis,M,30.0,171.0,73.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,-26.5733,148.7869
73213,"Antony Morgan ""Tony"" Madigan",M,30.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Heavyweight,Bronze,-26.5733,148.7869
82035,"Lawrence Robert ""Laurie"" Morgan",M,45.0,180.0,73.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Gold,-26.5733,148.7869
82035,"Lawrence Robert ""Laurie"" Morgan",M,45.0,180.0,73.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,-26.5733,148.7869
82042,Sandra Anne Morgan (-Beavis),F,18.0,167.0,67.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,-26.5733,148.7869
96644,"David William ""Dave"" Power",M,32.0,170.0,63.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",Bronze,-26.5733,148.7869
100790,John Rigby,M,18.0,182.0,77.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,-26.5733,148.7869
102563,Iain Murray Rose,M,21.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 400 metres Freestyle,Gold,-26.5733,148.7869
102563,Iain Murray Rose,M,21.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,-26.5733,148.7869
118934,Rachael Taylor,F,24.0,179.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Silver,-33.8678,151.21
102563,Iain Murray Rose,M,21.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,-26.5733,148.7869
109862,"Geoffrey Lloyd ""Geoff"" Shipton",M,19.0,185.0,73.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,-26.5733,148.7869
118930,"Oliver William ""Ollie"" Taylor",M,22.0,170.0,53.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Bantamweight,Bronze,-26.5733,148.7869
130865,Marilyn Joy Wilson (-Young),F,17.0,163.0,58.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,-26.5733,148.7869
131459,Allan Frederick Wood,M,17.0,177.0,68.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,-26.5733,148.7869
1534,Brett Aitken,M,29.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Madison,Gold,-33.8678,151.21
2850,"Kate Ruth ""Katie"" Allen",F,26.0,170.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,-33.8678,151.21
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,21.0,170.0,59.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
4418,Alyson Regina Annan,F,27.0,162.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,-33.8678,151.21
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,30.0,171.0,59.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Gold,-33.8678,151.21
7346,Darren Balmforth,M,27.0,178.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,-33.8678,151.21
12003,Michael James Blackburn,M,30.0,178.0,78.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,Bronze,-33.8678,151.21
103070,"James William George ""Bill"" Roycroft",M,45.0,188.0,72.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,-26.5733,148.7869
119835,Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,-33.8678,151.21
14364,David Hebbert Boykett,M,22.0,185.0,86.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze,-37.8142,144.9631
119835,Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,-33.8678,151.21
128974,"Joshua John ""Josh"" Watson",M,23.0,184.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,-33.8678,151.21
129229,"Elizabeth Jane ""Liz"" Weekes",F,28.0,180.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,-33.8678,151.21
129487,Stuart Welch,M,22.0,195.0,86.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver,-33.8678,151.21
129538,"Matthew Wayne ""Matt"" Wells",M,22.0,184.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
129561,"Matthew James ""Matt"" Welsh",M,23.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,Silver,-33.8678,151.21
129561,"Matthew James ""Matt"" Welsh",M,23.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,Bronze,-33.8678,151.21
129561,"Matthew James ""Matt"" Welsh",M,23.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,-33.8678,151.21
130022,Tarnee Renee White (-Southwell),F,19.0,165.0,58.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,-33.8678,151.21
130102,"Jennifer Hazel ""Jenny"" Whittle",F,27.0,197.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,-33.8678,151.21
130467,Brooke Wilkins,F,26.0,175.0,72.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
131504,Todd Andrew Woodbridge,M,29.0,178.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Doubles,Silver,-33.8678,151.21
131511,Mark Raymond Woodforde,M,34.0,183.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Doubles,Silver,-33.8678,151.21
131515,Danielle Woodhouse (Gusterson-),F,31.0,173.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,-33.8678,151.21
131555,Taryn Nadine Woods,F,25.0,175.0,76.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,-33.8678,151.21
133106,Michael John York,M,32.0,183.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
128960,"Deborah Kathleen ""Debbie"" Watson",F,34.0,178.0,71.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,-33.8678,151.21
128725,Natalie Anne Ward,F,24.0,168.0,64.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
119835,Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Butterfly,Bronze,-33.8678,151.21
126349,Craig Scott Victory,M,20.0,179.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,-33.8678,151.21
128161,Ji Glenn Wallace,M,23.0,175.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Men's Individual,Silver,-33.8678,151.21
120010,Kirsten Thomson,F,16.0,179.0,63.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,-33.8678,151.21
120087,Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Silver,-33.8678,151.21
120087,Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,Gold,-33.8678,151.21
120087,Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,-33.8678,151.21
120087,Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,-33.8678,151.21
120087,Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,-33.8678,151.21
120393,Michele Margaret Timms,F,35.0,165.0,61.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,-33.8678,151.21
120446,Stuart Brian Tinney,M,35.0,180.0,71.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,-33.8678,151.21
120536,Natalie Lorraine Titcume,F,24.0,184.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze,-33.8678,151.21
120958,James Bruce Tomkins,M,35.0,199.0,98.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Bronze,-33.8678,151.21
121487,"Khuloud ""Loudy"" Tourky-Wiggins",F,21.0,147.0,45.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Platform,Bronze,-33.8678,151.21
121537,Julie Gail Towers (-Richardson),F,23.0,165.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold,-33.8678,151.21
121832,Daniel Trenton,M,23.0,180.0,86.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Heavyweight,Silver,-33.8678,151.21
121925,Andrew Lawrence Trim,M,31.0,178.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver,-33.8678,151.21
122751,Mark David Turnbull,M,26.0,185.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,Gold,-33.8678,151.21
124757,Jacinta Van Lint,F,22.0,179.0,69.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,-33.8678,151.21
44461,Christl Haas,F,20.0,177.0,70.0,Austria,AUT,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,47.2683,11.3933
107493,Karl Schranz,M,25.0,175.0,73.0,Austria,AUT,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Silver,47.2683,11.3933
120166,"Helene ""Leni"" Thurner (-Bullock)",F,25.0,168.0,58.0,Austria,AUT,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Women's Singles,Bronze,47.2683,11.3933
52165,"Anton ""Toni"" Innauer",M,17.0,173.0,61.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver,47.2683,11.3933
61035,Franz Klammer,M,22.0,183.0,79.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,Gold,47.2683,11.3933
121432,Brigitte Totschnig (-Habersatter),F,21.0,165.0,58.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,Silver,47.2683,11.3933
135021,Egon Zimmermann,M,24.0,180.0,80.0,Austria,AUT,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,Gold,47.2683,11.3933
65026,Kahena Kunze,F,25.0,172.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Gold,-22.9111,-43.2056
51457,Diego Matias Hyplito,M,30.0,170.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,Silver,-22.9111,-43.2056
43570,Evandro Motta Guerra,M,34.0,207.0,106.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
42228,Martine Soffiatti Grael,F,25.0,168.0,62.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Gold,-22.9111,-43.2056
37808,Gabriel Fernando de Jesus,M,19.0,175.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,-22.9111,-43.2056
37807,Gabriel Barbosa Almeida,M,19.0,178.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,-22.9111,-43.2056
34546,Felipe Anderson Perieira Gomes,M,23.0,178.0,66.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,-22.9111,-43.2056
33095,"Srgio ""Escadinha"" Dutra dos Santos",M,40.0,184.0,78.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
29713,Douglas dos Santos Justino de Melo,M,22.0,173.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,-22.9111,-43.2056
24730,Rafael Carlos da Silva,M,29.0,203.0,160.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,Bronze,-22.9111,-43.2056
24724,Mayra Aguiar da Silva,F,25.0,177.0,78.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,Bronze,-22.9111,-43.2056
22623,Robson Donato Conceio,M,27.0,171.0,57.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,Gold,-22.9111,-43.2056
15791,"Bruno ""Bruninho"" Mossa de Rezende",M,30.0,190.0,76.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
14810,Thiago Braz da Silva,M,22.0,183.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,Gold,-22.9111,-43.2056
13466,Maurcio Borges Almeida Silva,M,27.0,199.0,99.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
5093,William Peixoto Arjona,M,37.0,186.0,78.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
31381,der Francis Carbonera,M,32.0,205.0,107.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
71937,Luan Guilherme de Jesus Vieira,M,23.0,180.0,71.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,-22.9111,-43.2056
97845,Isaquias Queiroz dos Santos,M,22.0,175.0,85.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver,-22.9111,-43.2056
71981,Ricardo Samuel Lucarelli Santos de Souza,M,24.0,195.0,79.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold,-22.9111,-43.2056
131784,Felipe Almeida Wu,M,24.0,169.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver,-22.9111,-43.2056
